PhraseId,SentenceId,Phrase,Sentiment
44698,2167,her petite frame and vulnerable persona,2
44699,2167,her petite frame and,2
44700,2167,her petite frame,2
44701,2167,petite frame,2
44702,2167,petite,2
44703,2167,vulnerable persona,2
44704,2167,vulnerable,2
44705,2167,emphasising her plight and isolation,3
44706,2167,emphasising,2
44707,2167,her plight and isolation,2
44708,2167,plight and isolation,1
44709,2167,plight and,2
44710,2168,A giddy and provocative sexual romp that has something to say .,3
44711,2168,A giddy and provocative sexual,4
44712,2168,giddy and provocative sexual,3
44713,2168,giddy,2
44714,2168,and provocative sexual,2
44715,2168,provocative sexual,2
44716,2168,romp that has something to say .,3
44717,2168,romp that has something to say,2
44718,2168,that has something to say,3
44719,2168,has something to say,3
44720,2168,something to say,2
44721,2169,"With a completely predictable plot , you 'll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard .",0
44722,2169,With a completely predictable plot,1
44723,2169,a completely predictable plot,2
44724,2169,completely predictable plot,1
44725,2169,completely predictable,1
44726,2169,", you 'll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard .",0
44727,2169,"you 'll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard .",0
44728,2169,"'ll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard .",1
44729,2169,"'ll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard",2
44730,2169,"swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard",1
44731,2169,"that you 've seen it all before , even if you 've never come within a mile of The Longest Yard",1
44732,2169,"you 've seen it all before , even if you 've never come within a mile of The Longest Yard",2
44733,2169,"'ve seen it all before , even if you 've never come within a mile of The Longest Yard",2
44734,2169,"seen it all before , even if you 've never come within a mile of The Longest Yard",2
44735,2169,"seen it all before ,",1
44736,2169,even if you 've never come within a mile of The Longest Yard,2
44737,2169,if you 've never come within a mile of The Longest Yard,2
44738,2169,you 've never come within a mile of The Longest Yard,1
44739,2169,'ve never come within a mile of The Longest Yard,2
44740,2169,come within a mile of The Longest Yard,2
44741,2169,within a mile of The Longest Yard,2
44742,2169,a mile of The Longest Yard,2
44743,2169,a mile,2
44744,2169,of The Longest Yard,2
44745,2169,The Longest Yard,2
44746,2169,Longest Yard,2
44747,2169,Longest,2
44748,2169,Yard,2
44749,2170,Life on the rez is no picnic : this picture shows you why .,2
44750,2170,Life on the rez is no picnic : this picture shows you why,2
44751,2170,Life on the rez is no picnic :,1
44752,2170,Life on the rez is no picnic,2
44753,2170,Life on the rez,2
44754,2170,on the rez,2
44755,2170,the rez,2
44756,2170,rez,2
44757,2170,is no picnic,1
44758,2170,no picnic,1
44759,2170,this picture shows you why,2
44760,2170,this picture,2
44761,2170,shows you why,2
44762,2170,you why,2
44763,2171,"As Allen 's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator David Presson .",2
44764,2171,As Allen 's execution date closes in,2
44765,2171,Allen 's execution date closes in,2
44766,2171,Allen 's execution date,2
44767,2171,execution date,2
44768,2171,closes in,2
44769,2171,closes,2
44770,2171,", the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator David Presson .",3
44771,2171,the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator David Presson .,4
44772,2171,gives an especially poignant portrait of her friendship with the never flagging legal investigator David Presson .,3
44773,2171,gives an especially poignant portrait of her friendship with the never flagging legal investigator David Presson,4
44774,2171,gives an especially poignant portrait of her friendship,3
44775,2171,an especially poignant portrait of her friendship,3
44776,2171,an especially poignant portrait,3
44777,2171,especially poignant portrait,3
44778,2171,poignant portrait,3
44779,2171,of her friendship,2
44780,2171,her friendship,2
44781,2171,with the never flagging legal investigator David Presson,2
44782,2171,the never flagging legal investigator David Presson,2
44783,2171,the never flagging legal investigator,2
44784,2171,never flagging legal investigator,2
44785,2171,never flagging,2
44786,2171,flagging,2
44787,2171,legal investigator,2
44788,2171,legal,2
44789,2171,investigator,2
44790,2171,David Presson,2
44791,2171,Presson,2
44792,2172,It is there to give them a good time .,2
44793,2172,is there to give them a good time .,3
44794,2172,is there to give them a good time,3
44795,2172,there to give them a good time,3
44796,2172,to give them a good time,3
44797,2172,give them a good time,3
44798,2172,give them,2
44799,2173,"Sly , sophisticated and surprising .",3
44800,2173,"Sly , sophisticated and surprising",3
44801,2173,"Sly ,",2
44802,2173,sophisticated and surprising,3
44803,2173,sophisticated and,3
44804,2174,"All the pieces fall together without much surprise , but little moments give it a boost .",3
44805,2174,"All the pieces fall together without much surprise , but little moments give it a boost",3
44806,2174,"All the pieces fall together without much surprise , but",3
44807,2174,"All the pieces fall together without much surprise ,",2
44808,2174,All the pieces fall together without much surprise,2
44809,2174,All the pieces,2
44810,2174,fall together without much surprise,1
44811,2174,fall together,2
44812,2174,without much surprise,2
44813,2174,much surprise,2
44814,2174,little moments give it a boost,2
44815,2174,little moments,2
44816,2174,give it a boost,3
44817,2174,a boost,2
44818,2175,Aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cartoon characters .,2
44819,2175,Aimed squarely at the least demanding of demographic groups,0
44820,2175,Aimed squarely,3
44821,2175,Aimed,2
44822,2175,at the least demanding of demographic groups,1
44823,2175,the least demanding of demographic groups,2
44824,2175,the least demanding,1
44825,2175,least demanding,2
44826,2175,of demographic groups,2
44827,2175,demographic groups,2
44828,2175,groups,2
44829,2175,: very small children who will be delighted simply to spend more time with familiar cartoon characters .,3
44830,2175,very small children who will be delighted simply to spend more time with familiar cartoon characters .,3
44831,2175,very small children who will be delighted simply to spend more time with familiar cartoon characters,3
44832,2175,very small children,2
44833,2175,small children,2
44834,2175,who will be delighted simply to spend more time with familiar cartoon characters,3
44835,2175,will be delighted simply to spend more time with familiar cartoon characters,3
44836,2175,be delighted simply to spend more time with familiar cartoon characters,3
44837,2175,delighted simply to spend more time with familiar cartoon characters,3
44838,2175,delighted simply,3
44839,2175,delighted,3
44840,2175,to spend more time with familiar cartoon characters,2
44841,2175,spend more time with familiar cartoon characters,3
44842,2175,spend more time,2
44843,2175,with familiar cartoon characters,2
44844,2175,familiar cartoon characters,2
44845,2175,cartoon characters,3
44846,2176,"Like coming into a long-running , well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six .",1
44847,2176,Like coming into a long-running,2
44848,2176,coming into a long-running,2
44849,2176,into a long-running,2
44850,2176,a long-running,2
44851,2176,long-running,2
44852,2176,", well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six .",1
44853,2176,well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six .,1
44854,2176,well-written television series where you 've missed the first half-dozen episodes and probably,2
44855,2176,well-written television series,2
44856,2176,well-written,4
44857,2176,television series,2
44858,2176,where you 've missed the first half-dozen episodes and probably,2
44859,2176,you 've missed the first half-dozen episodes and probably,1
44860,2176,'ve missed the first half-dozen episodes and probably,2
44861,2176,missed the first half-dozen episodes and probably,2
44862,2176,the first half-dozen episodes and probably,2
44863,2176,the first half-dozen episodes and,2
44864,2176,the first half-dozen episodes,2
44865,2176,first half-dozen episodes,2
44866,2176,half-dozen episodes,2
44867,2176,half-dozen,2
44868,2176,wo n't see the next six .,2
44869,2176,wo n't see the next six,1
44870,2176,see the next six,2
44871,2176,the next six,2
44872,2176,next six,2
44873,2177,This is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .,0
44874,2177,is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .,1
44875,2177,is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience,1
44876,2177,the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience,0
44877,2177,the case,2
44878,2177,of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience,0
44879,2177,a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience,1
44880,2177,a pregnant premise,2
44881,2177,pregnant premise,2
44882,2177,pregnant,2
44883,2177,being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience,1
44884,2177,wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience,0
44885,2177,by a script that takes few chances and manages to insult the intelligence of everyone in the audience,0
44886,2177,a script that takes few chances and manages to insult the intelligence of everyone in the audience,0
44887,2177,that takes few chances and manages to insult the intelligence of everyone in the audience,0
44888,2177,takes few chances and manages to insult the intelligence of everyone in the audience,0
44889,2177,takes few chances and,2
44890,2177,takes few chances,2
44891,2177,few chances,2
44892,2177,manages to insult the intelligence of everyone in the audience,0
44893,2177,to insult the intelligence of everyone in the audience,0
44894,2177,insult the intelligence of everyone in the audience,0
44895,2177,insult the intelligence of everyone,0
44896,2177,insult,1
44897,2177,the intelligence of everyone,2
44898,2177,of everyone,2
44899,2178,"In its understanding , often funny way , it tells a story whose restatement is validated by the changing composition of the nation .",3
44900,2178,"In its understanding , often funny way",4
44901,2178,"its understanding , often funny way",2
44902,2178,"its understanding ,",2
44903,2178,its understanding,2
44904,2178,often funny way,3
44905,2178,often funny,3
44906,2178,", it tells a story whose restatement is validated by the changing composition of the nation .",3
44907,2178,it tells a story whose restatement is validated by the changing composition of the nation .,2
44908,2178,tells a story whose restatement is validated by the changing composition of the nation .,3
44909,2178,tells a story whose restatement is validated by the changing composition of the nation,3
44910,2178,a story whose restatement is validated by the changing composition of the nation,3
44911,2178,whose restatement is validated by the changing composition of the nation,3
44912,2178,whose restatement,2
44913,2178,restatement,2
44914,2178,is validated by the changing composition of the nation,3
44915,2178,validated by the changing composition of the nation,2
44916,2178,validated,2
44917,2178,by the changing composition of the nation,2
44918,2178,the changing composition of the nation,2
44919,2178,the changing composition,2
44920,2178,changing composition,2
44921,2178,of the nation,2
44922,2178,the nation,3
44923,2179,The movie does has some entertainment value - how much depends on how well you like Chris Rock .,2
44924,2179,The movie does,2
44925,2179,has some entertainment value - how much depends on how well you like Chris Rock .,3
44926,2179,has some entertainment value - how much depends on how well you like Chris Rock,3
44927,2179,has some entertainment value - how much depends on how well you like,2
44928,2179,some entertainment value - how much depends on how well you like,3
44929,2179,some entertainment value -,3
44930,2179,some entertainment value,3
44931,2179,entertainment value,2
44932,2179,how much depends on how well you like,2
44933,2179,depends on how well you like,2
44934,2179,on how well you like,2
44935,2179,how well you like,2
44936,2179,how well,2
44937,2179,you like,2
44938,2180,Speaks eloquently about the symbiotic relationship between art and life .,4
44939,2180,eloquently about the symbiotic relationship between art and life .,3
44940,2180,eloquently about the symbiotic relationship between art and life,3
44941,2180,eloquently,3
44942,2180,about the symbiotic relationship between art and life,2
44943,2180,the symbiotic relationship between art and life,2
44944,2180,the symbiotic relationship,2
44945,2180,symbiotic relationship,3
44946,2180,symbiotic,3
44947,2180,between art and life,2
44948,2180,art and life,2
44949,2180,art and,2
44950,2181,"Not everything in this ambitious comic escapade works , but Coppola , along with his sister , Sofia , is a real filmmaker .",3
44951,2181,"Not everything in this ambitious comic escapade works , but Coppola , along with his sister , Sofia , is a real filmmaker",3
44952,2181,"Not everything in this ambitious comic escapade works , but",2
44953,2181,"Not everything in this ambitious comic escapade works ,",2
44954,2181,Not everything in this ambitious comic escapade works,1
44955,2181,Not everything in this ambitious comic escapade,2
44956,2181,Not everything,1
44957,2181,in this ambitious comic escapade,2
44958,2181,this ambitious comic escapade,4
44959,2181,ambitious comic escapade,3
44960,2181,comic escapade,2
44961,2181,escapade,2
44962,2181,"Coppola , along with his sister , Sofia , is a real filmmaker",4
44963,2181,"Coppola , along with his sister , Sofia ,",2
44964,2181,"Coppola , along with his sister , Sofia",2
44965,2181,"Coppola , along with his sister ,",2
44966,2181,"Coppola , along with his sister",2
44967,2181,"Coppola ,",2
44968,2181,along with his sister,2
44969,2181,with his sister,2
44970,2181,his sister,2
44971,2181,sister,2
44972,2181,Sofia,2
44973,2181,is a real filmmaker,3
44974,2181,a real filmmaker,4
44975,2181,real filmmaker,2
44976,2182,Nothing more than a stifling morality tale dressed up in peekaboo clothing .,1
44977,2182,more than a stifling morality tale dressed up in peekaboo clothing .,2
44978,2182,more than a stifling morality tale dressed up in peekaboo clothing,2
44979,2182,more than a stifling morality tale,2
44980,2182,than a stifling morality tale,1
44981,2182,a stifling morality tale,2
44982,2182,stifling morality tale,1
44983,2182,dressed up in peekaboo clothing,2
44984,2182,dressed up,2
44985,2182,dressed,2
44986,2182,in peekaboo clothing,2
44987,2182,peekaboo clothing,2
44988,2182,peekaboo,2
44989,2182,clothing,2
44990,2183,A series of immaculately composed shots of Patch Adams quietly freaking out does not make for much of a movie .,1
44991,2183,A series of immaculately composed shots of Patch Adams quietly freaking out,2
44992,2183,of immaculately composed shots of Patch Adams quietly freaking out,2
44993,2183,immaculately composed shots of Patch Adams quietly freaking out,2
44994,2183,immaculately,3
44995,2183,composed shots of Patch Adams quietly freaking out,2
44996,2183,composed,2
44997,2183,shots of Patch Adams quietly freaking out,2
44998,2183,of Patch Adams quietly freaking out,3
44999,2183,Patch Adams quietly freaking out,2
45000,2183,Patch Adams,2
45001,2183,Patch,2
45002,2183,Adams,2
45003,2183,quietly freaking out,2
45004,2183,freaking out,1
45005,2183,freaking,2
45006,2183,does not make for much of a movie .,1
45007,2183,does not make for much of a movie,1
45008,2183,make for much of a movie,2
45009,2183,for much of a movie,2
45010,2183,much of a movie,2
45011,2184,The movie does n't add anything fresh to the myth .,1
45012,2184,does n't add anything fresh to the myth .,1
45013,2184,does n't add anything fresh to the myth,1
45014,2184,add anything fresh to the myth,2
45015,2184,add anything fresh,3
45016,2184,anything fresh,3
45017,2184,to the myth,2
45018,2184,the myth,2
45019,2185,Upper West Sidey exercise in narcissism and self-congratulation disguised as a tribute .,1
45020,2185,Upper West Sidey,3
45021,2185,West Sidey,2
45022,2185,Sidey,2
45023,2185,exercise in narcissism and self-congratulation disguised as a tribute .,0
45024,2185,exercise in narcissism and self-congratulation disguised as a tribute,1
45025,2185,in narcissism and self-congratulation disguised as a tribute,1
45026,2185,narcissism and self-congratulation disguised as a tribute,1
45027,2185,narcissism and self-congratulation,1
45028,2185,narcissism and,1
45029,2185,self-congratulation,2
45030,2185,disguised as a tribute,2
45031,2185,as a tribute,3
45032,2185,a tribute,3
45033,2186,The entire cast is extraordinarily good .,4
45034,2186,The entire cast,2
45035,2186,entire cast,2
45036,2186,is extraordinarily good .,4
45037,2186,is extraordinarily good,4
45038,2186,extraordinarily good,4
45039,2186,extraordinarily,4
45040,2187,"Like shave ice without the topping , this cinematic snow cone is as innocuous as it is flavorless .",2
45041,2187,Like shave ice without the topping,2
45042,2187,shave ice without the topping,1
45043,2187,shave ice,2
45044,2187,shave,2
45045,2187,without the topping,2
45046,2187,the topping,2
45047,2187,topping,2
45048,2187,", this cinematic snow cone is as innocuous as it is flavorless .",1
45049,2187,this cinematic snow cone is as innocuous as it is flavorless .,0
45050,2187,this cinematic snow cone,2
45051,2187,cinematic snow cone,2
45052,2187,snow cone,2
45053,2187,cone,2
45054,2187,is as innocuous as it is flavorless .,2
45055,2187,is as innocuous as it is flavorless,1
45056,2187,is as innocuous,2
45057,2187,as innocuous,2
45058,2187,as it is flavorless,1
45059,2187,it is flavorless,1
45060,2187,is flavorless,0
45061,2187,flavorless,1
45062,2188,Um ... is n't that the basis for the entire plot ?,1
45063,2188,Um,2
45064,2188,... is n't that the basis for the entire plot ?,2
45065,2188,is n't that the basis for the entire plot ?,2
45066,2188,is n't that the basis for the entire plot,2
45067,2188,that the basis for the entire plot,2
45068,2188,the basis for the entire plot,2
45069,2188,the basis,2
45070,2188,basis,2
45071,2188,for the entire plot,2
45072,2188,the entire plot,2
45073,2188,entire plot,2
45074,2189,Cho 's timing is priceless .,4
45075,2189,Cho 's timing,2
45076,2189,Cho 's,2
45077,2189,timing,2
45078,2189,is priceless .,4
45079,2189,is priceless,3
45080,2190,Meyjes ... has done his homework and soaked up some jazzy new revisionist theories about the origins of Nazi politics and aesthetics .,3
45081,2190,Meyjes,2
45082,2190,... has done his homework and soaked up some jazzy new revisionist theories about the origins of Nazi politics and aesthetics .,4
45083,2190,has done his homework and soaked up some jazzy new revisionist theories about the origins of Nazi politics and aesthetics .,3
45084,2190,has done his homework and soaked up some jazzy new revisionist theories about the origins of Nazi politics and aesthetics,3
45085,2190,has done his homework and,3
45086,2190,has done his homework,2
45087,2190,done his homework,3
45088,2190,his homework,2
45089,2190,homework,2
45090,2190,soaked up some jazzy new revisionist theories about the origins of Nazi politics and aesthetics,2
45091,2190,soaked up,2
45092,2190,soaked,2
45093,2190,some jazzy new revisionist theories about the origins of Nazi politics and aesthetics,3
45094,2190,some jazzy new revisionist theories,2
45095,2190,jazzy new revisionist theories,3
45096,2190,jazzy,2
45097,2190,new revisionist theories,2
45098,2190,revisionist theories,2
45099,2190,revisionist,3
45100,2190,about the origins of Nazi politics and aesthetics,3
45101,2190,the origins of Nazi politics and aesthetics,2
45102,2190,the origins,3
45103,2190,origins,2
45104,2190,of Nazi politics and aesthetics,1
45105,2190,Nazi politics and aesthetics,1
45106,2190,Nazi,1
45107,2190,politics and aesthetics,2
45108,2190,politics and,2
45109,2190,aesthetics,2
45110,2191,"It 's a drawling , slobbering , lovable run-on sentence of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack .",2
45111,2191,"'s a drawling , slobbering , lovable run-on sentence of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack .",2
45112,2191,"'s a drawling , slobbering , lovable run-on sentence of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack",2
45113,2191,"a drawling , slobbering , lovable run-on sentence of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack",3
45114,2191,"a drawling , slobbering , lovable run-on sentence",1
45115,2191,"drawling , slobbering , lovable run-on sentence",2
45116,2191,drawling,2
45117,2191,", slobbering , lovable run-on sentence",2
45118,2191,"slobbering , lovable run-on sentence",2
45119,2191,slobbering,1
45120,2191,", lovable run-on sentence",2
45121,2191,lovable run-on sentence,2
45122,2191,lovable,3
45123,2191,run-on sentence,2
45124,2191,run-on,2
45125,2191,"of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack",3
45126,2191,"a film , a Southern Gothic with the emotional arc of its raw blues soundtrack",3
45127,2191,"a film ,",2
45128,2191,a Southern Gothic with the emotional arc of its raw blues soundtrack,3
45129,2191,a Southern Gothic,2
45130,2191,Southern Gothic,2
45131,2191,Gothic,2
45132,2191,with the emotional arc of its raw blues soundtrack,2
45133,2191,the emotional arc of its raw blues soundtrack,3
45134,2191,the emotional arc,2
45135,2191,emotional arc,2
45136,2191,of its raw blues soundtrack,2
45137,2191,its raw blues soundtrack,2
45138,2191,raw blues soundtrack,2
45139,2191,blues soundtrack,2
45140,2191,blues,1
45141,2192,... a weak and ineffective ghost story without a conclusion or pay off .,0
45142,2192,a weak and ineffective ghost story without a conclusion or pay off .,0
45143,2192,a weak and ineffective ghost story without a conclusion or pay off,1
45144,2192,a weak and ineffective ghost story,1
45145,2192,weak and ineffective ghost story,1
45146,2192,weak and ineffective,0
45147,2192,ineffective,1
45148,2192,ghost story,2
45149,2192,without a conclusion or pay off,0
45150,2192,a conclusion or pay off,2
45151,2192,a conclusion or,2
45152,2192,a conclusion,2
45153,2192,pay off,2
45154,2193,Rabbit-Proof Fence will probably make you angry .,2
45155,2193,Rabbit-Proof Fence,2
45156,2193,Rabbit-Proof,2
45157,2193,Fence,2
45158,2193,will probably make you angry .,2
45159,2193,will probably make you angry,1
45160,2193,make you angry,1
45161,2193,you angry,1
45162,2193,angry,1
45163,2194,"Time stands still in more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable .",1
45164,2194,"stands still in more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable .",1
45165,2194,"stands still in more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable",0
45166,2194,stands still,2
45167,2194,"in more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable",1
45168,2194,"more ways that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable",1
45169,2194,more ways,3
45170,2194,"that one in Clockstoppers , a sci-fi thriller as lazy as it is interminable",1
45171,2194,"one in Clockstoppers , a sci-fi thriller as lazy as it is interminable",1
45172,2194,"one in Clockstoppers , a sci-fi",2
45173,2194,"in Clockstoppers , a sci-fi",2
45174,2194,"Clockstoppers , a sci-fi",2
45175,2194,"Clockstoppers ,",2
45176,2194,a sci-fi,2
45177,2194,thriller as lazy as it is interminable,0
45178,2194,thriller as lazy,1
45179,2194,as lazy,1
45180,2194,as it is interminable,1
45181,2194,it is interminable,1
45182,2194,is interminable,1
45183,2195,"It cooks Conduct in a low , smoky and inviting sizzle .",3
45184,2195,"cooks Conduct in a low , smoky and inviting sizzle .",2
45185,2195,"cooks Conduct in a low , smoky and inviting sizzle",3
45186,2195,cooks,2
45187,2195,"Conduct in a low , smoky and inviting sizzle",4
45188,2195,"in a low , smoky and inviting sizzle",2
45189,2195,"a low , smoky and inviting sizzle",3
45190,2195,"low , smoky and inviting sizzle",3
45191,2195,"low , smoky and inviting",3
45192,2195,", smoky and inviting",3
45193,2195,smoky and inviting,3
45194,2195,smoky and,3
45195,2195,smoky,2
45196,2195,inviting,3
45197,2196,This is the first film I 've ever seen that had no obvious directing involved .,2
45198,2196,is the first film I 've ever seen that had no obvious directing involved .,2
45199,2196,is the first film I 've ever seen that had no obvious directing involved,0
45200,2196,the first film I 've ever seen that had no obvious directing involved,1
45201,2196,I 've ever seen that had no obvious directing involved,1
45202,2196,'ve ever seen that had no obvious directing involved,1
45203,2196,seen that had no obvious directing involved,1
45204,2196,that had no obvious directing involved,1
45205,2196,had no obvious directing involved,1
45206,2196,had no obvious directing,1
45207,2196,no obvious directing,1
45208,2196,obvious directing,1
45209,2197,"... Ice Age treads predictably along familiar territory , making it a passable family film that wo n't win many fans over the age of 12 .",2
45210,2197,"Ice Age treads predictably along familiar territory , making it a passable family film that wo n't win many fans over the age of 12 .",2
45211,2197,"treads predictably along familiar territory , making it a passable family film that wo n't win many fans over the age of 12 .",2
45212,2197,"treads predictably along familiar territory , making it a passable family film that wo n't win many fans over the age of 12",1
45213,2197,"treads predictably along familiar territory ,",1
45214,2197,treads predictably along familiar territory,1
45215,2197,treads predictably,1
45216,2197,along familiar territory,2
45217,2197,familiar territory,2
45218,2197,making it a passable family film that wo n't win many fans over the age of 12,2
45219,2197,it a passable family film that wo n't win many fans over the age of 12,3
45220,2197,a passable family film that wo n't win many fans over the age of 12,2
45221,2197,a passable family film,3
45222,2197,passable family film,2
45223,2197,passable,2
45224,2197,that wo n't win many fans over the age of 12,1
45225,2197,wo n't win many fans over the age of 12,1
45226,2197,win many fans over the age of 12,2
45227,2197,win many fans,3
45228,2197,many fans,3
45229,2197,over the age of 12,2
45230,2197,the age of 12,2
45231,2197,the age,3
45232,2197,of 12,2
45233,2197,12,2
45234,2198,One of the very best movies ever made about the life of moviemaking .,4
45235,2198,One of the very best movies,4
45236,2198,of the very best movies,4
45237,2198,the very best movies,4
45238,2198,very best movies,3
45239,2198,ever made about the life of moviemaking .,2
45240,2198,made about the life of moviemaking .,2
45241,2198,made about the life of moviemaking,2
45242,2198,about the life of moviemaking,2
45243,2198,the life of moviemaking,2
45244,2199,A perfectly pleasant if slightly pokey comedy .,3
45245,2199,A perfectly pleasant if slightly pokey comedy,3
45246,2199,perfectly pleasant if slightly pokey comedy,3
45247,2199,perfectly pleasant if slightly pokey,3
45248,2199,perfectly pleasant if,3
45249,2199,perfectly pleasant,4
45250,2199,slightly pokey,1
45251,2199,pokey,1
45252,2200,A flawed but engrossing thriller .,3
45253,2200,A flawed but engrossing thriller,3
45254,2200,flawed but engrossing thriller,2
45255,2200,flawed but engrossing,3
45256,2200,flawed but,1
45257,2201,Both damning and damned compelling .,3
45258,2201,damning and damned compelling .,4
45259,2201,damning and damned compelling,3
45260,2201,damning and,2
45261,2201,damning,2
45262,2201,damned compelling,4
45263,2202,"The film sometimes flags ... but there is enough secondary action to keep things moving along at a brisk , amusing pace .",2
45264,2202,"The film sometimes flags ... but there is enough secondary action to keep things moving along at a brisk , amusing pace",3
45265,2202,The film sometimes flags ... but,2
45266,2202,The film sometimes flags ...,2
45267,2202,The film sometimes flags,3
45268,2202,sometimes flags,2
45269,2202,flags,2
45270,2202,"there is enough secondary action to keep things moving along at a brisk , amusing pace",3
45271,2202,"is enough secondary action to keep things moving along at a brisk , amusing pace",3
45272,2202,"enough secondary action to keep things moving along at a brisk , amusing pace",3
45273,2202,"secondary action to keep things moving along at a brisk , amusing pace",3
45274,2202,secondary,1
45275,2202,"action to keep things moving along at a brisk , amusing pace",4
45276,2202,"to keep things moving along at a brisk , amusing pace",3
45277,2202,"keep things moving along at a brisk , amusing pace",3
45278,2202,"things moving along at a brisk , amusing pace",3
45279,2202,"moving along at a brisk , amusing pace",3
45280,2202,moving along,1
45281,2202,"at a brisk , amusing pace",3
45282,2202,"a brisk , amusing pace",3
45283,2202,"brisk , amusing pace",3
45284,2202,"brisk , amusing",4
45285,2202,", amusing",3
45286,2203,"... creates a visceral sense of its characters ' lives and conflicted emotions that carries it far above ... what could have been a melodramatic , Lifetime Channel-style anthology .",2
45287,2203,"creates a visceral sense of its characters ' lives and conflicted emotions that carries it far above ... what could have been a melodramatic , Lifetime Channel-style anthology .",3
45288,2203,"creates a visceral sense of its characters ' lives and conflicted emotions that carries it far above ... what could have been a melodramatic , Lifetime Channel-style anthology",3
45289,2203,"a visceral sense of its characters ' lives and conflicted emotions that carries it far above ... what could have been a melodramatic , Lifetime Channel-style anthology",3
45290,2203,a visceral sense of its characters ' lives and,2
45291,2203,a visceral sense of its characters ' lives,3
45292,2203,a visceral sense,2
45293,2203,visceral sense,3
45294,2203,visceral,2
45295,2203,of its characters ' lives,3
45296,2203,its characters ' lives,2
45297,2203,"conflicted emotions that carries it far above ... what could have been a melodramatic , Lifetime Channel-style anthology",2
45298,2203,conflicted emotions that carries it far above ...,3
45299,2203,conflicted emotions that carries it far above,3
45300,2203,conflicted emotions,2
45301,2203,conflicted,2
45302,2203,that carries it far above,3
45303,2203,carries it far above,4
45304,2203,it far above,3
45305,2203,far above,2
45306,2203,"what could have been a melodramatic , Lifetime Channel-style anthology",2
45307,2203,"could have been a melodramatic , Lifetime Channel-style anthology",2
45308,2203,"have been a melodramatic , Lifetime Channel-style anthology",1
45309,2203,"been a melodramatic , Lifetime Channel-style anthology",2
45310,2203,"a melodramatic , Lifetime Channel-style anthology",2
45311,2203,"melodramatic , Lifetime Channel-style anthology",1
45312,2203,", Lifetime Channel-style anthology",2
45313,2203,Lifetime Channel-style anthology,3
45314,2203,Channel-style anthology,2
45315,2203,Channel-style,2
45316,2203,anthology,2
45317,2204,"To honestly address the flaws inherent in how medical aid is made available to American workers , a more balanced or fair portrayal of both sides will be needed .",1
45318,2204,To honestly address the flaws inherent in how medical aid is made available to American workers,2
45319,2204,honestly address the flaws inherent in how medical aid is made available to American workers,3
45320,2204,address the flaws inherent in how medical aid is made available to American workers,2
45321,2204,address,2
45322,2204,the flaws inherent in how medical aid is made available to American workers,2
45323,2204,inherent in how medical aid is made available to American workers,3
45324,2204,in how medical aid is made available to American workers,2
45325,2204,how medical aid is made available to American workers,2
45326,2204,medical aid is made available to American workers,2
45327,2204,medical aid,2
45328,2204,medical,2
45329,2204,is made available to American workers,2
45330,2204,made available to American workers,2
45331,2204,available to American workers,2
45332,2204,available,3
45333,2204,to American workers,2
45334,2204,American workers,2
45335,2204,workers,2
45336,2204,", a more balanced or fair portrayal of both sides will be needed .",2
45337,2204,a more balanced or fair portrayal of both sides will be needed .,2
45338,2204,a more balanced or fair portrayal of both sides,3
45339,2204,a more balanced or fair portrayal,3
45340,2204,more balanced or fair portrayal,3
45341,2204,more balanced or fair,2
45342,2204,balanced or fair,3
45343,2204,balanced or,2
45344,2204,balanced,2
